,PC1,PC2
0,7.683187006891038,-1.656525068344621
1,4.7016212268972035,-1.0835418249422482
2,0.9019831022165816,-0.2109102006677768
3,0.04199149617526294,-0.017035917793034906
4,0.5447319316728505,-0.07876421470643992
5,4.645545255348586,0.6929113058948844
6,1.471595049063647,-0.2316374980528898
7,-0.6437341949663316,-0.5748394170166258
8,0.38641576250780724,-0.30156102324255846
9,4.4728444350076995,-0.7263446820721243
10,1.9344726727187456,-0.26906196624295287
11,0.10812108938478245,-0.7310353365616714
12,-0.0008314107197654248,0.024544889490484577
13,1.4580780044808828,1.8387917552013358
14,1.144246369223636,-0.7272397044076098
15,3.8326612615855846,1.1800317530598212
16,2.1147241951467737,0.7100701379631374
17,0.03223550742381252,-0.13076439303916348
18,2.450558287000411,-1.2015619183046835
19,0.7370127097108047,-0.8377002717037714
20,1.8135726399292618,-0.3225808243480283
21,0.6742329507132208,0.2677310469426666
22,1.0171130807416933,0.15579210079859618
23,0.42206089032405114,0.43889758892848046
24,1.4812524741269606,0.4662020676343722
25,-0.20115534636762675,0.5517873476284516
26,0.04440007459848326,0.29263135758033604
27,-0.20588039846078302,0.9562559409921871
28,0.6965337329886457,0.7788412806983792
29,-0.025474263769876222,0.3030424089717869
30,1.1784502074005372,-0.17126059859111006
31,5.09575542779752,-0.042574022443838955
32,3.1013581886103254,-1.1164707185878155
33,1.4262265687995033,0.755133214336708
34,-0.24142721410494586,-0.19728731298998162
35,2.3388307575735734,-0.1150294348768725
36,-0.2514003476419257,0.8985070374792928
37,-0.34347672809849306,0.6218816667915732
38,-0.11431703301422677,0.47655742802627465
39,-0.310381711495935,0.19922276202007919
40,1.0156940429966452,-0.8327146855351188
41,0.3382520700710719,0.10711758916979022
42,0.15377927735936112,0.1890430361442758
43,8.359457508419528,-0.7788667899538079
44,3.165997462735029,-1.3461712810801771
45,-1.1882829706076075,0.2710066192757403
46,5.021424039666609,0.21539645745470884
47,0.18396847516301068,0.13739569610199406
48,-0.6488433555276122,1.498871906803687
49,-0.5579907618963162,-0.5592023435061223
50,-1.0022066567615524,0.592457035647221
51,-0.2236752768657124,-0.018214963194562707
52,0.7627960262221761,1.1041077444938145
53,0.6873338497804936,-0.33050693734803965
54,-0.1809834415984959,0.10430773201961183
55,2.1294992583486367,0.5307668331387109
56,-0.16468216374171726,0.020128396880447944
57,-1.0372028894492502,-0.8504137888800362
58,-0.486301627241474,-1.291596983622623
59,-1.0521186956557707,-1.8186818389456696
60,-0.44559656244998824,0.13225131937599408
61,0.15144889357151947,0.3673198258927157
62,1.787589476787232,0.053009911389330505
63,-0.6298288635372431,-1.2640564543022614
64,-0.4296636288170324,-0.020821833564439222
65,0.3018623572963209,1.5385051583258214
66,-0.7309654671676541,0.0010550677359269648
67,-0.8933644183096697,-1.2468807611837143
68,0.11939728359797681,0.03412892160339043
69,-1.080933621338533,0.8545830545172168
70,-0.7119823433853707,0.31040408994696567
71,0.47551012051921393,-0.40067619326528436
72,-0.8984659002926587,1.0539690520052643
73,-0.17057344931836183,0.4218300146448969
74,-0.044930905073290846,0.5666227620918101
75,-1.6036240968773319,-0.7953814109622019
76,-0.05844329344760787,0.3812754526376783
77,0.3407313618526007,0.41295180494023864
78,-0.756871074779703,-0.8391739702787753
79,0.07835009735761883,-0.5329730971290269
80,-0.1755531139743206,-0.24275876833432922
81,0.06677990707153131,-0.5575075624689821
82,-0.5117257637642615,-0.795395687317482
83,-0.1290221111654062,0.6419157385494445
84,2.1177208540402157,-0.8873445201082437
85,-0.9122154202256411,0.9108350364451308
86,0.5706325299234362,1.0431173635854514
87,-0.8319250468668115,1.164534013117954
88,0.06698159325676385,-0.3240471077080629
89,0.05685690809584602,0.23980005504280985
90,-0.7481586460913793,-1.524978409521326
91,-0.8527948647580581,0.10627064031616895
92,1.739030680796694,-0.37814855726909735
93,1.586296359885551,0.7539030925849852
94,-1.0444560639275688,0.6330520690978524
95,0.39559882615220265,0.03398646625129097
96,-0.8275180274958572,1.2005709435107976
97,7.707455152582452,0.051170210717853604
98,3.6793717506721437,0.4963484609075589
99,0.7178448868662168,0.13951082339028095
100,-0.39377383689349027,-0.15601310031570023
101,-0.0038443450419178194,1.3216565047731426
102,-1.0642266057072975,0.5157351774745607
103,-1.0474031315733519,-0.5979760525266374
104,-0.8961090278591177,-0.36900978904580795
105,-0.8958069842812729,1.0111553475138904
106,0.4122899245968535,-0.6997840124582393
107,0.19343984133908734,1.2922008538170475
108,-0.23470742755704183,-0.06151565940509962
109,-0.9219523903249269,-1.2730068679119513
110,-1.0766826506045448,0.6082228401615174
111,-1.1830453790437936,0.1916292614781245
112,-0.25438793576657426,-0.7575446090194667
113,-0.001607235736595372,-0.14175222827860148
114,-2.0865076960979887,-1.6166689913005696
115,0.8727258996517414,0.04386715446584414
116,2.2831042657355964,0.03315406163722536
117,-0.519211928349185,0.0061331446064809905
118,2.1539589503631653,-0.14448746550241054
119,-1.081476299593311,-0.27199713994790875
120,0.15085793086246063,0.6907944524310555
121,-0.7320264482832125,1.1997709593023844
122,-1.2385575901413586,-0.008387269579767086
123,6.04211642154439,-0.44861540880919193
124,1.0599963545348012,0.5111666003864859
125,-0.9864560473955694,-0.38950969168491945
126,4.729597664709008,-2.1234939099682975
127,-0.22303172075140681,0.8484711356717697
128,-0.030189383422758318,-0.17607398067547106
129,-0.5694502210941905,0.057132587037998846
130,-0.5004023940573622,-0.46530809456631894
131,2.7054133442942074,-1.2665126484766351
132,0.3076197174997422,0.4621377184743282
133,1.4581684458597404,-1.053024044009419
134,2.849529515845302,-0.1372966539855486
135,0.06277974590102252,1.3808690058634734
136,1.310198375730108,0.23460663276376728
137,-0.06760640016200081,0.015554977617666067
138,5.523778683562677,-0.9717264434090426
139,-0.5569064938434964,-0.10123380002754864
140,1.9174246193423825,-0.5080501467134327
141,-0.12152598221038141,-0.6431263025494091
142,0.4404346545023709,-0.023049800302163755
143,-0.5958105878830581,0.18602952379488974
144,0.6668997089424448,-0.7462340397264197
145,2.059683509649363,-1.507051008709399
146,-0.7930646725565003,-1.2894817863313865
147,-0.06514757478964267,0.47133822079880505
148,-0.4146331743769733,0.8772453555340461
149,-0.3721019129608982,-0.09696672494032473
150,-1.4147743220928115,-0.4872002360169343
151,-1.1268721082440778,-0.8907123863307426
152,0.26999380183639793,0.20961502739277751
153,-0.03162736540232701,-0.7660864102185805
154,-0.7427410971991792,0.31936573224698606
155,-0.9857171408050269,-0.16466630981015049
156,2.1566357309817956,-0.6288074922898883
157,1.0891132889297324,-0.831514120050977
158,-0.6079992745087364,0.43725624021327203
159,-0.1706440785926722,0.18355979952658566
160,-1.151887464480901,0.4072921873004661
161,0.03291914613808324,0.5220280411701594
162,0.5496390517226227,-0.2774840186484681
163,0.8436042091227253,-0.513213464447227
164,0.24219289509421016,0.6101033544611799
165,0.1994991516928725,-0.5643295933857503
166,1.0968672354254358,-0.689767355020281
167,1.1602234128578162,0.7097956099368848
168,-0.2936305357813204,0.7801893323519534
169,-0.8387047248310565,0.4563840596886052
170,-0.9958995058874633,0.44272044397244237
171,0.23823121264978275,0.7820017111300092
172,0.9901179179501921,-0.9956468368797363
173,-0.8271847672381775,-0.0010307908842081622
174,-0.9617316112698395,-0.899948319156006
175,0.5941070555143113,0.44125334207783196
176,5.158090841577087,-1.8241619932924824
177,-0.9766336276749772,-0.5955767172928838
178,-0.4438097073567598,-0.38262422150884173
179,-0.7264190179630581,0.36848053874659414
180,-0.7390986308360767,-0.5893710349218421
181,0.4563080894929846,0.9329727718309424
182,-0.6332699946236015,1.3617208637062463
183,0.9345431465995361,0.9728489613512629
184,0.6494975135764208,-0.2193335145596898
185,-0.7051711652369494,-0.892929709397355
186,0.15073820982225394,0.2536662042541385
187,-0.7120998552483986,1.1690886138558556
188,-1.2439136539122482,0.12817902076432633
189,0.1244109721242356,0.039423198024038965
190,1.6845017481280895,0.3334991265958404
191,0.644008786283351,0.05083405199658463
192,1.9236467927801972,-0.41344162637720033
193,0.3949786955661431,-0.7527393086566057
194,-0.9651588228010476,-0.8692928254742913
195,-0.16620606954057968,0.5356059635174846
196,0.6202231128415177,0.926560837664723
197,3.8100571424816554,-0.8747706533744103
198,0.43328637779363494,1.2491608747352023
199,-0.4657127933512574,0.5049812803446952
200,-0.45292632456533966,-1.1916622279770348
201,1.6572167248901077,0.8154586985122326
202,0.6842525953637764,0.15301353033909812
203,-0.11118156146392547,0.09868437449995118
204,-0.5671202205389236,-0.014765751759970408
205,0.2004205234625589,-0.16235747424225244
206,-0.7095115647942987,-0.5974429518861591
207,-0.6887798633657743,0.8535048112230054
208,-0.3408193194706178,0.6598327834879562
209,-1.446624970274156,-0.2811172020250683
210,0.9301695262134336,2.1018395675816963
211,0.0034467248523389047,0.6187540102306656
212,-0.2511584382812443,-0.3141337998047403
213,0.08417407787962755,0.9783882881414704
214,-0.4575954811680249,-0.3855648028504165
215,-0.667741737924236,-0.044068224833124475
216,0.3335135308428358,-0.3688324711972743
217,4.0765720227734095,-0.4195349205905826
218,-0.8524800796569818,0.13820225827204208
219,-0.997339092423743,-1.5291798621447967
220,1.0913846768167632,-1.2039783746783415
221,-0.1703490401925395,0.20096046959721928
222,-0.8696152440575587,-0.8335794986984396
223,-0.38367291592291924,-0.3437276182347745
224,10.143338153802954,-1.7257837121220856
225,1.093010155441529,0.6268361970491138
226,0.23528776960132106,0.8439472047892694
227,-0.8233283328312445,1.1226629731434914
228,0.6198395752093836,1.0016383615159579
229,2.3872584111338084,0.3813162241279691
230,-0.01269608397922349,-0.06450373328876526
231,-1.1109625264579313,0.4079678053543186
232,0.3004889809203371,-0.702376137306114
233,-0.06976228593291675,0.23572659960783435
234,0.23603295238654629,0.525083079279749
235,1.2005804620378877,-0.2033906028064318
236,-0.6632490445047432,-0.48314749783354627
237,-0.8526209676390634,-0.7122537805030084
238,-0.14740419057885895,0.309864406809677
239,0.6261602916643577,0.32057574736101346
240,-1.177969267411077,-0.8294968339779942
241,-0.46113868474641595,1.2664151233304966
242,0.41280339399892285,0.9323349342284337
243,0.18383275605977836,0.5438677230155631
244,0.984808245903946,-0.05194908628387597
245,-0.2802001249899844,0.09540099265595504
246,-1.9493788355063935,-1.1646833061189332
247,-1.5034124935710098,-0.4076985833090995
248,-1.3379383874266464,-0.08342596195403683
249,2.428270541158823,-0.04496686151850017
250,-0.03563280256143963,0.6073969421168404
251,-0.09576571387321973,0.9160596892119957
252,-1.1791904547042518,-0.7355111663733251
253,2.9462227942082646,-0.390393952212916
254,4.793153414624039,0.15175293143470153
255,-0.9036216366780653,0.3099909050425844
256,-1.4670932021088543,-0.32084421973681965
257,10.75647748919296,-0.6659412119467071
258,-0.9092893550615299,0.6659525209818319
259,-0.44597816134784096,0.3062637778696394
260,1.796052191484935,0.6440083860465577
261,-1.0903924909452232,0.622233460911581
262,0.025183636502268538,1.5483605483261116
263,0.7808783070378092,-0.21510912348712616
264,-0.05985122398437435,-0.19635450982088506
265,-0.09059602228835066,-0.24283854230247515
266,0.32375560359923855,1.1515320273125946
267,0.4592986039659221,0.8596553540229209
268,0.10911804685802125,0.9233121012461639
269,-1.4409874777916518,-0.20484779606258777
270,-1.626781486486925,-0.6338303538240527
271,-0.9681674179888073,-0.9465670692639879
272,-0.4229092697814366,0.09453939687353946
273,-0.19908339159137053,0.5138072170279538
274,1.3003422570347247,-0.7351197170813867
275,3.8688236193655765,-0.5071859723026879
276,1.9811373885447594,-0.6530356446465125
277,10.324381569030436,-0.45282016031456596
278,0.19165229322043476,0.3619227374750616
279,-1.1442521773544285,0.3673134623852525
280,-0.7786001822657768,1.1083252836385853
281,-0.4070530494986803,0.23377863572450908
282,-0.9333922193759118,0.8817536387767873
283,-0.7693075251200755,-0.6267947973570842
284,0.24999030385295248,1.7522926180038452
285,0.1404786818133242,-0.718341133183644
286,-0.03828995958949995,0.1401653593104662
287,2.344937862807801,-0.338095519539894
288,-0.6322897921752416,0.08986535909075327
289,-1.006790841959839,0.4713233882461273
290,-0.08249920489820864,-0.3216983968725756
291,0.8667780273367257,0.13148583240732523
292,-0.2970479474646047,0.8920635280724181
293,-0.7952909648820833,-0.030348960051265757
294,-1.3462871931752518,-0.05963441022644327
295,1.8651050256445263,0.6497046389393661
296,0.0010349522926351906,-0.6649167861179377
297,2.2499776866686654,-0.18351348072235255
298,-0.3899429273464818,0.8735393574423003
299,-1.1786714421328206,0.441546773996159
300,0.24621699731069838,0.344306556986504
301,-1.0003737841891616,-0.5748298220896958
302,3.431828337923949,-1.0996511228364203
303,0.493454270454777,0.6417277793378656
304,-0.7785909754933796,0.2587144461331595
305,0.15844364758061932,1.1584025878663953
306,0.5745772686565151,0.3123674866870755
307,3.2572721106339633,-0.31307881241761554
308,1.6330923401932587,-0.11254624966242673
309,0.10547014122598461,0.40417235205174634
310,-0.3630123029454635,0.4009213074174509
311,1.9745949211908032,0.18020074220633672
312,-0.11701560380709332,0.23091832640972887
313,1.7400282332719919,-1.8745392786549393
314,12.985602141625147,-2.069369394735247
315,2.7317478555670793,-0.24593927082965128
316,-0.1041343781433134,0.2795929116741419
317,-1.1058294167209701,0.37591896226702604
318,0.12858263700322153,-0.4687261781010136
319,0.034732745776035925,0.14448225895359643
320,0.6318146078848765,-0.1356173836700797
321,0.04935086607769418,2.2916811099949332
322,8.472374886565275,-2.020008569843868
323,0.30995640295612614,0.45887735115289247
324,0.19770788559594063,0.08897540390754598
325,5.194904622195471,-1.372395377930857
326,2.6502854367328905,-0.3350883845806383
327,-0.884180892320212,0.7499594335495221
328,1.3385557004643132,-0.7884999807854653
329,0.06991254050828173,0.3627567145180616
330,0.08681496252895063,-0.14858351989608837
331,-0.2869754863635923,0.43360274529825943
332,0.6206121166168228,-0.9645452513202517
333,1.03333153145874,-0.27228776151742295
334,5.069624060223437,-0.8318454113769513
335,-0.1966908134304099,-0.44231940286885246
336,0.4993583287750765,-0.7307809676776555
337,6.19970497231275,-1.1464360286927398
338,0.05560866651614844,0.7665525357957051
339,1.3699690374021347,-0.30178532635914923
340,1.7126777654434429,0.9970911520886744
341,-1.1593059552657554,-0.25024396079948646
342,-1.1308371033464433,0.4825564656486612
343,-1.2326934042337463,0.14741143240291565
344,-0.5226213952290638,-0.5662671362973493
345,-0.9162688417719876,-0.9528869379067774
346,-0.5129551353550219,0.8385661374820489
347,-0.5673506771311497,-0.03256454871310324
348,-0.5612291576275225,1.179075771155309
349,0.1387178804947103,-1.369945257479542
350,-0.4691321490012755,-1.1794958557984256
351,-1.6211599168977424,-0.6648424828224446
352,0.027867987923985156,0.4745476364422842
353,-0.01883249965240296,0.4540597682913048
354,-1.0593042007304598,0.3799802675346877
355,1.9298810087637903,-0.4162520983092668
356,0.8476731964566208,0.6603266635992483
357,-0.07299874449276679,-0.3402553597873592
358,-0.5125706266892144,-0.09993551087931164
